State,CMS Certification Number (CCN),Provider Name,Address,City/Town,ZIP Code,Telephone Number,Type of Ownership,Offers Nursing Care Services,Offers Physical Therapy Services,Offers Occupational Therapy Services,Offers Speech Pathology Services,Offers Medical Social Services,Offers Home Health Aide Services,Certification Date,Quality of patient care star rating,Footnote for quality of patient care star rating,Numerator for how often the home health team began their patients' care in a timely manner,Denominator for how often the home health team began their patients' care in a timely manner,How often the home health team began their patients' care in a timely manner,Footnote for how often the home health team began their patients' care in a timely manner,Numerator for how often the home health team determined whether patients received a flu shot for the current flu season,Denominator for how often the home health team determined whether patients received a flu shot for the current flu season,How often the home health team determined whether patients received a flu shot for the current flu season,Footnote for how often the home health team determined whether patients received a flu shot for the current flu season,Numerator for how often patients got better at walking or moving around,Denominator for how often patients got better at walking or moving around,How often patients got better at walking or moving around,Footnote for how often patients got better at walking or moving around,Numerator for how often patients got better at getting in and out of bed,Denominator for how often patients got better at getting in and out of bed,How often patients got better at getting in and out of bed,Footnote for how often patients got better at getting in and out of bed,Numerator for how often patients got better at bathing,Denominator for how often patients got better at bathing,How often patients got better at bathing,Footnote for how often patients got better at bathing,Numerator for how often patients' breathing improved,Denominator for how often patients' breathing improved,How often patients' breathing improved,Footnote for how often patients' breathing improved,Numerator for how often patients got better at taking their drugs correctly by mouth,Denominator for how often patients got better at taking their drugs correctly by mouth,How often patients got better at taking their drugs correctly by mouth,Footnote for how often patients got better at taking their drugs correctly by mouth,Numerator for Changes in skin integrity post-acute care: pressure ulcer/injury,Denominator for Changes in skin integrity post-acute care: pressure ulcer/injury,Changes in skin integrity post-acute care: pressure ulcer/injury,Footnote Changes in skin integrity post-acute care: pressure ulcer/injury,Numerator for how often physician-recommended actions to address medication issues were completely timely,Denominator for how often physician-recommended actions to address medication issues were completely timely,How often physician-recommended actions to address medication issues were completely timely,Footnote for how often physician-recommended actions to address medication issues were completely timely,Numerator for Percent of Residents Experiencing One or More Falls with Major Injury,Denominator for Percent of Residents Experiencing One or More Falls with Major Injury,Percent of Residents Experiencing One or More Falls with Major Injury,Footnote for Percent of Residents Experiencing One or More Falls with Major Injury,Numerator for Discharge Function Score,Denominator for Discharge Function Score,Discharge Function Score,Footnote for Discharge Function Score,Numerator for Transfer of Health Information to the Provider,Denominator for Transfer of Health Information to the Provider,Transfer of Health Information to the Provider,Footnote for Transfer of Health Information to the Provider,Numerator for Transfer of Health Information to the Patient,Denominator for Transfer of Health Information to the Patient,Transfer of Health Information to the Patient,Footnote for Transfer of Health Information to the Patient,DTC Numerator,DTC Denominator,DTC Observed Rate,DTC Risk-Standardized Rate,DTC Risk-Standardized Rate (Lower Limit),DTC Risk-Standardized Rate (Upper Limit),DTC Performance Categorization,Footnote for DTC Risk-Standardized Rate,PPR Numerator,PPR Denominator,PPR Observed Rate,PPR Risk-Standardized Rate,PPR Risk-Standardized Rate (Lower Limit),PPR Risk-Standardized Rate (Upper Limit),PPR Performance Categorization,Footnote for PPR Risk-Standardized Rate,PPH Numerator,PPH Denominator,PPH Observed Rate,PPH Risk-Standardized Rate,PPH Risk-Standardized Rate (Lower Limit),PPH Risk-Standardized Rate (Upper Limit),PPH Performance Categorization,Footnote for PPH Risk-Standardized Rate,"How much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","Footnote for how much Medicare spends on an episode of care at this agency, compared to Medicare spending across all agencies nationally","No. of episodes to calc how much Medicare spends per episode of care at agency, compared to spending at all agencies (national)"
VA,497569,IN HOME CARE  INC,201 NOTTINGHAM AVE,WISE,24293,2763289340,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,06/27/2001,2,-,630,713,88.4,-,174,458,38.0,-,341,440,77.5,-,371,442,82.8,-,357,443,80.6,-,262,343,76.2,-,330,417,75.1,-,0,455,0.0,-,675,715,94.4,-,3,710,0.4,-,243,447,54.36,-,-,-,-,The number of patient episodes for this measure is too small to report.,430,441,97.51,-,78,98,79.59,87.44,78.07,93.81,Better Than National Rate,-,1,59,1.69,3.69,2.50,5.01,Same As National Rate,-,6,56,10.71,10.58,5.76,17.01,Same As National Rate,-,1.02,-,164
VA,497570,ENHABIT HOME HEALTH,5501 BACKLICK ROAD STE 250,SPRINGFIELD,22151,7035501400,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,12/27/2001,2,-,420,604,69.5,-,216,352,61.4,-,323,458,71.6,-,361,453,79.3,-,335,459,75.1,-,139,163,90.5,-,290,444,70.4,-,0,483,0.0,-,570,604,94.4,-,8,592,1.4,-,284,458,62.01,-,42,59,71.19,-,383,424,90.33,-,614,755,81.32,81.51,78.31,83.67,Better Than National Rate,-,7,455,1.54,3.22,2.37,4.16,Same As National Rate,-,22,323,6.81,8.37,6.11,10.96,Same As National Rate,-,0.96,-,"1,147"
VA,497571,INTERIM HEALTHCARE - COLLINSVILLE,3235 VIRGINIA AVENUE,COLLINSVILLE,24078,2766471700,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,09/20/2001,1.5,-,65,86,75.6,-,53,57,93.0,-,39,79,47.4,-,31,78,37.4,-,37,78,47.1,-,16,49,33.3,-,35,74,43.7,-,0,81,0.0,-,93,103,90.3,-,0,101,0.0,-,24,80,30.00,-,-,-,-,The number of patient episodes for this measure is too small to report.,32,73,43.84,-,50,62,80.65,82.90,72.30,91.11,Same As National Rate,-,1,38,2.63,3.83,2.60,5.37,Same As National Rate,-,1,24,4.17,8.36,3.80,14.99,Same As National Rate,-,1.02,-,73
VA,497572,INTERIM HEALTHCARE (LYNCHBURG),20566 TIMBERLAKE ROAD - SUITE C,LYNCHBURG,24502,4348364686,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,11/09/2001,2,-,227,252,90.1,-,109,154,70.8,-,96,176,63.8,-,122,175,75.9,-,100,178,66.5,-,57,87,74.2,-,63,172,55.4,-,0,191,0.0,-,243,253,96.0,-,10,252,4.0,-,96,179,53.63,-,23,117,19.66,-,43,74,58.11,-,142,207,68.60,70.94,65.20,77.58,Same As National Rate,-,5,72,6.94,4.17,2.93,5.72,Same As National Rate,-,15,167,8.98,10.43,6.80,16.21,Same As National Rate,-,1.04,-,251
VA,497573,INTERIM HEALTHCARE - CHRISTIANSBURG,100 ARBOR DRIVE SUITE 108,CHRISTIANSBURG,24073,5403812757,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,02/21/2002,2,-,67,71,94.4,-,27,42,64.3,-,45,53,78.5,-,38,53,64.5,-,45,53,78.6,-,21,36,56.2,-,49,53,82.8,-,0,53,0.0,-,68,71,95.8,-,0,70,0.0,-,26,52,50.00,-,-,-,-,The number of patient episodes for this measure is too small to report.,48,49,97.96,-,80,107,74.77,77.87,69.28,85.08,Same As National Rate,-,3,65,4.62,3.94,2.76,5.38,Same As National Rate,-,10,54,18.52,13.32,8.32,19.91,Same As National Rate,-,1.17,-,171
VA,497574,INTERIM HEALTHCARE,10340 DEMOCRACY LN,FAIRFAX,22030,2762002606,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,05/23/2002,2,-,25,28,89.3,-,-,-,-,The number of patient episodes for this measure is too small to report.,14,22,64.2,-,14,22,62.4,-,17,22,73.9,-,-,-,-,The number of patient episodes for this measure is too small to report.,14,20,66.0,-,0,22,0.0,-,27,28,96.4,-,0,28,0.0,-,9,22,40.91,-,-,-,-,The number of patient episodes for this measure is too small to report.,19,20,95.00,-,53,72,73.61,76.10,66.30,84.79,Same As National Rate,-,0,29,0.00,3.70,2.41,5.17,Same As National Rate,-,2,28,7.14,9.53,5.14,18.97,Same As National Rate,-,0.95,-,123
VA,497577,AVEANNA HEALTHCARE,"3554 CHAIN BRIDGE RD, STE 103",FAIRFAX,22030,7038737672,PROPRIETARY,Yes,Yes,Yes,Yes,No,No,02/05/2003,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-
VA,497580,MEDI HOME HEALTH AGENCY,530 INDEPENDENCE PKWY SUITE 200,CHESAPEAKE,23320,7574207192,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,06/05/2003,2.5,-,975,"1,043",93.5,-,313,664,47.1,-,596,717,84.7,-,625,716,87.4,-,611,720,87.3,-,515,607,87.0,-,564,703,84.3,-,2,756,0.1,-,975,"1,050",92.9,-,11,"1,046",1.1,-,438,715,61.26,-,140,186,75.27,-,475,567,83.77,-,634,807,78.56,84.23,81.62,86.67,Better Than National Rate,-,3,232,1.29,3.28,2.11,4.70,Same As National Rate,-,61,405,15.06,14.21,11.37,17.08,Worse Than National Rate,-,0.97,-,"1,299"
VA,497581,"HOPE IN HOME CARE,  LLC",11835 ROCK LANDING DR HOPE CENTER,NEWPORT NEWS,23606,7578733410,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,07/10/2003,1.5,-,150,153,98.0,-,68,96,70.8,-,56,110,56.3,-,48,97,64.2,-,51,114,49.3,-,24,44,67.9,-,27,64,54.2,-,0,117,0.0,-,142,153,92.8,-,0,137,0.0,-,65,115,56.52,-,-,-,-,The number of patient episodes for this measure is too small to report.,77,111,69.37,-,48,67,71.64,74.61,64.41,83.35,Same As National Rate,-,2,35,5.71,3.94,2.66,5.69,Same As National Rate,-,4,33,12.12,11.70,6.22,21.58,Same As National Rate,-,0.76,-,116
VA,497582,SEVEN HILLS HOME HEALTH INC,"14805 FOREST RD, STE 204",FOREST,24551,4348476400,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,08/27/2003,2,-,123,140,87.9,-,56,87,64.4,-,58,93,69.2,-,58,90,72.7,-,74,94,81.9,-,40,51,85.9,-,45,76,71.1,-,0,102,0.0,-,129,141,91.5,-,2,136,1.5,-,61,91,67.03,-,28,34,82.35,-,55,68,80.88,-,252,380,66.32,72.43,69.13,77.01,Same As National Rate,-,12,263,4.56,4.25,3.15,5.68,Same As National Rate,-,21,142,14.79,12.59,9.11,17.50,Same As National Rate,-,1.05,-,660
VA,497583,HOPE IN-HOME CARE LLC,6320 N CENTER DRIVE SUITE 102 BUILDING 15,NORFOLK,23502,7574550030,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,09/17/2003,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,1,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,1,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,1,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,The number of patient episodes for this measure is too small to report.,3
VA,497584,MEDI HOME HEALTH AGENCY,141 EAST MAIN STREET SUITE 500,PULASKI,24301,5403825637,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,10/30/2003,2.5,-,446,483,92.3,-,206,329,62.6,-,316,370,81.6,-,335,367,86.5,-,315,369,84.1,-,289,339,82.1,-,312,359,81.9,-,1,377,0.2,-,438,495,88.5,-,2,495,0.4,-,277,361,76.73,-,25,32,78.13,-,273,344,79.36,-,293,432,67.82,76.55,72.99,80.80,Same As National Rate,-,3,171,1.75,3.35,2.39,4.69,Same As National Rate,-,30,230,13.04,10.32,7.59,13.49,Same As National Rate,-,1.05,-,746
VA,497587,NATIONAL HOME HEALTH CARE INC,"459 HERNDON PARKWAY, SUITE 17",HERNDON,20170,7037873060,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,02/06/2004,3,-,967,"1,038",93.2,-,477,608,78.5,-,528,737,84.8,-,548,725,87.5,-,556,740,83.8,-,350,409,96.0,-,402,642,79.5,-,2,777,0.2,-,939,"1,039",90.4,-,19,"1,027",1.9,-,440,745,59.06,-,132,184,71.74,-,536,593,90.39,-,"1,214","1,606",75.59,79.81,77.49,81.56,Better Than National Rate,-,34,814,4.18,4.29,3.46,5.49,Same As National Rate,-,60,748,8.02,8.05,6.33,10.16,Same As National Rate,-,0.97,-,"2,412"
VA,497592,MOUNTAIN REGIONAL PERSONAL CARE SERVICES INC,463 DUFF PATT HIGHWAY,DUFFIELD,24244,2764311440,PROPRIETARY,Yes,Yes,Yes,Yes,No,Yes,08/10/2004,2,-,"1,123","1,287",87.3,-,499,819,60.9,-,676,864,77.7,-,689,859,80.2,-,674,874,78.1,-,556,741,76.6,-,653,803,78.9,-,4,882,0.4,-,"1,256","1,289",97.4,-,4,"1,289",0.3,-,546,869,62.83,-,80,93,86.02,-,686,786,87.28,-,301,415,72.53,80.06,76.10,84.19,Better Than National Rate,-,7,196,3.57,3.68,2.68,5.06,Same As National Rate,-,27,232,11.64,10.81,7.76,14.26,Same As National Rate,-,1.05,-,720
VA,497593,LIVINRITE HOME HEALTH SERVICES,10550 LINDEN LAKE PLZ SUITE 100,MANASSAS,20109,7033696677,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,09/22/2004,3,-,"1,302","1,306",99.7,-,614,783,78.4,-,825,991,80.4,-,866,991,83.8,-,861,991,83.4,-,845,"1,000",79.6,-,805,989,77.8,-,5,"1,017",0.3,-,"1,231","1,306",94.3,-,3,"1,306",0.2,-,659,985,66.90,-,61,66,92.42,-,914,951,96.11,-,"1,165","1,477",78.88,85.76,83.89,87.96,Better Than National Rate,-,54,999,5.41,4.79,3.75,6.05,Same As National Rate,-,55,624,8.81,7.58,5.99,9.24,Better Than National Rate,-,1.00,-,"1,926"
VA,497594,ALL ABOUT CARE,"10043 MIDLOTHIAN TURNPIKE, SUITE 204",RICHMOND,23235,8045605430,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,11/10/2004,3.5,-,"2,438","2,466",98.9,-,993,"1,506",65.9,-,"1,346","1,603",87.8,-,"1,351","1,582",87.7,-,"1,408","1,616",86.1,-,951,"1,108",88.4,-,"1,159","1,399",85.1,-,2,"1,656",0.2,-,"2,359","2,467",95.6,-,17,"2,323",0.7,-,"1,063","1,625",65.42,-,179,461,38.83,-,862,"1,195",72.13,-,"1,451","2,068",70.16,76.68,74.41,78.45,Same As National Rate,-,61,"1,645",3.71,3.98,3.23,5.06,Same As National Rate,-,100,"1,100",9.09,8.01,6.56,9.62,Better Than National Rate,-,1.00,-,"3,349"
VA,497596,GREENSPRING VILLAGE HOME SUPPORT SERVICES,7410 SPRING VILLAGE DRIVE,SPRINGFIELD,22150,7039233123,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,03/24/2005,3,-,271,280,96.8,-,171,178,96.1,-,186,215,85.3,-,194,215,91.4,-,196,215,89.0,-,159,203,77.2,-,158,214,72.7,-,0,220,0.0,-,252,280,90.0,-,2,277,0.7,-,178,213,83.57,-,-,-,-,The number of patient episodes for this measure is too small to report.,203,206,98.54,-,244,305,80.00,90.53,86.06,95.16,Better Than National Rate,-,6,178,3.37,3.72,2.68,5.26,Same As National Rate,-,14,172,8.14,8.50,5.72,11.76,Same As National Rate,-,1.09,-,399
VA,497597,CENTERWELL HOME HEALTH (LYNCHBURG),"20715 TIMBERLAKE ROAD, SUITE 106",LYNCHBURG,24502,5405866765,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,03/31/2005,5,-,784,785,99.9,-,278,499,55.7,-,532,547,98.8,-,537,547,98.5,-,537,547,98.4,-,551,559,95.7,-,528,544,100.0,-,1,594,0.0,-,765,786,97.3,-,5,777,0.6,-,335,538,62.27,-,36,38,94.74,-,526,556,94.60,-,507,723,70.12,78.72,76.00,81.89,Same As National Rate,-,15,264,5.68,4.48,3.32,6.06,Same As National Rate,-,38,353,10.76,9.27,7.17,12.35,Same As National Rate,-,0.96,-,"1,380"
VA,497598,ENHABIT HOME HEALTH,"34 MEDICAL PARK BOULEVARD, SUITE GH",PETERSBURG,23805,8045416224,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,07/12/2005,2,-,451,503,89.7,-,188,309,60.8,-,275,342,80.0,-,273,336,81.3,-,282,345,82.7,-,174,233,77.5,-,281,335,82.4,-,0,354,0.0,-,493,503,98.0,-,4,502,0.8,-,248,341,72.73,-,-,-,-,The number of patient episodes for this measure is too small to report.,333,341,97.65,-,432,590,73.22,77.36,74.37,79.87,Same As National Rate,-,20,435,4.60,4.15,3.15,5.48,Same As National Rate,-,27,217,12.44,11.62,9.06,15.36,Same As National Rate,-,0.99,-,"1,027"
VA,497599,HEAVEN'S TOUCH NURSING SERVICES LLC,7124 FOREST HILL AVE SUITE C,RICHMOND,23225,8043776966,PROPRIETARY,Yes,Yes,Yes,No,No,Yes,06/29/2005,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,6,65,9.23,15.59,10.20,27.18,Worse Than National Rate,-,-,2,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,3,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,0.39,-,178
VA,497600,AT HOME CARE,366 MCLAWS CIRCLE SUITE 2B,WILLIAMSBURG,23185,7572202112,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,06/07/2005,3.5,-,412,418,98.6,-,146,281,52.0,-,296,324,88.5,-,305,323,90.9,-,301,324,91.2,-,246,260,92.8,-,285,322,85.7,-,4,345,1.2,-,392,418,93.8,-,3,406,0.7,-,257,320,80.31,-,65,88,73.86,-,212,257,82.49,-,599,709,84.49,84.32,81.53,86.63,Better Than National Rate,-,10,438,2.28,3.59,2.60,4.95,Same As National Rate,-,16,266,6.02,7.70,5.38,10.74,Same As National Rate,-,0.90,-,"1,043"
VA,497602,SPECIAL CARE HOME HEALTH,18334 RIVERSIDE DRIVE,GRUNDY,24614,2769356655,PROPRIETARY,Yes,Yes,Yes,Yes,No,Yes,07/21/2005,-,The number of patient episodes for this measure is too small to report.,74,80,92.5,-,35,52,67.3,-,27,31,100.0,-,-,-,-,The number of patient episodes for this measure is too small to report.,29,30,100.0,-,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,0,41,0.0,-,67,80,83.8,-,1,80,1.3,-,11,35,31.43,-,-,-,-,The number of patient episodes for this measure is too small to report.,33,35,94.29,-,27,323,8.36,9.96,6.81,13.65,Worse Than National Rate,-,-,17,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,4,108,3.70,6.68,4.29,11.00,Same As National Rate,-,1.00,-,320
VA,497603,INTERIM HEALTHCARE OF CEDAR BLUFF,2703 STEELSBURG HWY SUITE 3,CEDAR BLUFF,24609,2765969019,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,11/04/2005,2.5,-,819,823,99.5,-,277,524,52.9,-,450,566,82.0,-,379,569,73.1,-,461,570,81.6,-,316,417,79.1,-,310,526,61.0,-,0,579,0.0,-,809,823,98.3,-,11,821,1.3,-,233,559,41.68,-,39,46,84.78,-,420,533,78.80,-,261,394,66.24,69.41,64.53,74.67,Worse Than National Rate,-,11,177,6.21,4.41,3.28,5.94,Same As National Rate,-,23,199,11.56,11.03,7.64,15.48,Same As National Rate,-,0.91,-,767
VA,497604,CC HOME CARE OF VIRGINIA,4547 EMPIRE COURT,FREDERICKSBURG,22408,5408982999,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,11/17/2005,2.5,-,40,45,88.9,-,19,36,52.8,-,12,21,74.7,-,14,21,83.4,-,17,21,92.3,-,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,0,21,0.0,-,40,45,88.9,-,1,45,2.2,-,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,37,68,54.41,60.27,49.18,71.44,Worse Than National Rate,-,1,26,3.85,3.85,2.56,5.53,Same As National Rate,-,7,35,20.00,12.75,7.28,20.74,Same As National Rate,-,1.08,-,177
VA,497605,VIRGINIA HEALTHCARE SERVICES,"7010 LITTLE RIVER TURNPIKE, SUITE 400",ANNANDALE,22003,7033335288,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,12/20/2005,3.5,-,"1,638","1,638",100.0,-,879,"1,044",84.2,-,"1,106","1,265",84.5,-,"1,085","1,264",85.4,-,"1,086","1,269",86.0,-,642,789,83.8,-,"1,058","1,258",79.6,-,3,"1,300",0.3,-,"1,619","1,638",98.8,-,7,"1,638",0.4,-,944,"1,280",73.75,-,115,171,67.25,-,"1,051","1,120",93.84,-,154,208,74.04,74.27,68.35,79.40,Same As National Rate,-,4,88,4.55,4.03,2.80,5.83,Same As National Rate,-,5,97,5.15,8.41,5.06,13.16,Same As National Rate,-,0.83,-,431
VA,497607,BAYADA HOME HEALTH CARE - YORKTOWN,111 CYBERNETICS WAY SUITE 208,YORKTOWN,23693,7575655400,NON-PROFIT,Yes,Yes,Yes,Yes,Yes,Yes,02/02/2006,5,-,907,910,99.7,-,518,604,85.8,-,511,551,97.5,-,515,551,95.0,-,512,551,100.0,-,611,630,96.0,-,445,548,100.0,-,2,725,0.1,-,876,910,96.3,-,22,885,2.5,-,253,550,46.00,-,45,46,97.83,-,673,679,99.12,-,592,742,79.78,85.96,83.16,88.47,Better Than National Rate,-,9,241,3.73,3.93,2.65,5.64,Same As National Rate,-,48,451,10.64,10.72,8.32,13.24,Same As National Rate,-,1.08,-,"1,167"
VA,497608,ENHABIT HOME HEALTH (ROANOKE),6701 PETERS CREEK ROAD SUITE 100 & 101,ROANOKE,24019,5407744970,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,03/09/2006,3,-,"1,369","1,465",93.4,-,619,922,67.1,-,"1,005","1,113",86.7,-,"1,023","1,113",89.5,-,"1,025","1,112",88.9,-,"1,054","1,155",85.8,-,"1,012","1,102",89.5,-,3,"1,200",0.2,-,"1,419","1,465",96.9,-,24,"1,454",1.7,-,805,"1,114",72.26,-,73,77,94.81,-,"1,053","1,123",93.77,-,"1,161","1,459",79.58,87.35,85.33,89.07,Better Than National Rate,-,26,667,3.90,4.03,3.18,5.23,Same As National Rate,-,71,833,8.52,8.55,6.73,10.54,Same As National Rate,-,0.98,-,"2,125"
VA,497611,ULTRA HEALTH HOME CARE,"113 SHORT ST., STE 7",POUNDING MILL,24637,2765969536,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,07/13/2006,3,-,498,519,96.0,-,217,327,66.4,-,304,348,85.8,-,295,348,89.2,-,305,348,90.6,-,234,269,87.5,-,270,343,76.4,-,2,358,0.3,-,513,519,98.8,-,4,516,0.8,-,248,346,71.68,-,35,56,62.50,-,208,302,68.87,-,64,121,52.89,56.89,47.28,65.16,Worse Than National Rate,-,0,26,0.00,3.73,2.55,5.23,Same As National Rate,-,13,78,16.67,13.76,9.26,20.80,Same As National Rate,-,0.98,-,248
VA,497616,HOME RECOVERY,6225 BRANDON AVE SUITE 440B,SPRINGFIELD,22150,7034811919,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,10/24/2006,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,The number of patient episodes for this measure is too small to report.,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,-,-,The number of patient episodes for this measure is too small to report.,-,2,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,4,-,-,-,-,Not Available,The number of patient episodes for this measure is too small to report.,-,-,-,-,-,-,-,This measure currently does not have data or provider has been certified/recertified for less than 6 months.,-,The number of patient episodes for this measure is too small to report.,2
VA,497617,GENERATIONS HOME HEALTH,6477 COLLEGE PARK SQUARE - SUITE 210,VIRGINIA BEACH,23464,7578226991,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,11/17/2006,3.5,-,542,569,95.3,-,241,398,60.6,-,340,378,89.7,-,330,378,87.2,-,337,378,89.6,-,355,382,91.8,-,331,374,89.8,-,1,420,0.0,-,498,570,87.4,-,5,561,0.9,-,243,380,63.95,-,26,26,100.00,-,388,394,98.48,-,510,601,84.86,87.70,84.84,90.52,Better Than National Rate,-,23,534,4.31,4.31,3.20,5.65,Same As National Rate,-,20,291,6.87,7.06,4.78,10.18,Same As National Rate,-,0.86,-,918
VA,497621,"HELPING HANDS HOME HEALTH CARE,INC","113 SHORT STREET, SUITE 7",POUNDING MILL,24637,2769644313,PROPRIETARY,Yes,Yes,Yes,Yes,Yes,Yes,02/22/2007,3.5,-,173,175,98.9,-,44,111,39.6,-,77,102,92.2,-,67,102,85.4,-,84,101,90.9,-,76,91,86.5,-,53,66,93.6,-,1,103,1.0,-,172,175,98.3,-,1,175,0.6,-,69,98,70.41,-,-,-,-,The number of patient episodes for this measure is too small to report.,77,92,83.70,-,86,147,58.50,63.49,54.91,69.40,Worse Than National Rate,-,1,55,1.82,3.65,2.62,5.29,Same As National Rate,-,11,59,18.64,12.50,7.89,17.94,Same As National Rate,-,0.94,-,424
